regime,rolling_std
0,0.010608720482227094
0,0.010651192193648412
0,0.010961016725193399
0,0.01111775594153261
0,0.01114470450623798
0,0.010736293725689324
0,0.010969256788689
0,0.009957779111730767
0,0.009920912831196945
0,0.009905414135615855
0,0.009555625862992351
0,0.009549347582341789
0,0.010768590017315007
0,0.010718059218849071
0,0.010591156780346602
0,0.0101273542983276
0,0.010207415665754942
0,0.010176811222734448
0,0.00910168000908754
0,0.009857213248579449
0,0.009952485687309406
0,0.010169115668468712
0,0.009668988591404219
0,0.009335721313206402
0,0.009283091838895694
0,0.009357047195041757
0,0.008915185707211132
0,0.00889647933139518
0,0.009146400077531626
0,0.009141773629951644
0,0.009138611854517455
0,0.008822808377144978
0,0.007507150168677582
0,0.007627673271556506
0,0.007702829108057585
0,0.007670039199023394
0,0.007612763042739124
0,0.008006020435434058
0,0.007631987179311284
0,0.006285301618752271
0,0.00674400748363513
0,0.006444593089207661
0,0.007796983297908673
0,0.007753421630192676
0,0.007808628396843206
0,0.007893342637207354
0,0.007921772822902778
0,0.007898066395879458
0,0.007348060153585751
0,0.00785815785495176
0,0.008405764051806201
0,0.008391825509491309
0,0.009168163863965425
0,0.008900386775402332
0,0.009446648298233905
0,0.009566284361083895
0,0.009392819240047765
0,0.009349532751882788
0,0.009429897681157241
0,0.009970024663811023
0,0.009934361422264903
0,0.01037707149130297
0,0.009769666282327139
0,0.010362960901057424
0,0.010342011197811559
0,0.010208527866474642
0,0.010304225597372482
0,0.010194718626726227
0,0.010454035059424676
0,0.010222448645365806
0,0.010279134519664754
0,0.010515907277414449
0,0.009806090756973057
0,0.009791404401252885
0,0.008876802390838146
0,0.008366158451952108
0,0.008267832598813495
0,0.008108130728231792
0,0.00791302720885808
0,0.007825808451548044
0,0.007049707435842732
0,0.0067778137463430895
0,0.006645357103081213
0,0.005244979957556521
0,0.005264222582378406
0,0.005253551894657507
0,0.005889982509640601
0,0.006163872228043644
0,0.00669759443818478
0,0.006824958592821437
0,0.0063658512894942945
0,0.006556761775345586
0,0.006675218664897374
0,0.006917446370687649
0,0.00789641946738207
0,0.00788111394012803
0,0.007860885147518882
0,0.007859547111542735
0,0.007491774932578884
0,0.007455855242604158
0,0.007422381021140838
0,0.007696985766374582
0,0.00828460052643216
0,0.008310168606278586
0,0.008331518298270564
0,0.0083479432841004
0,0.008187685422347761
0,0.008225803634538368
0,0.007255886741930997
0,0.007406728336017582
0,0.0074066961181528486
0,0.007108928686216001
0,0.007027824168278333
0,0.008273469964555477
0,0.007547164525722492
0,0.007539191708512936
0,0.007553089910067565
0,0.007623725702845909
0,0.007439367666099463
0,0.0075073522094608516
0,0.007539630731519036
0,0.007310640076331379
0,0.007329599664333271
0,0.007385275537522874
0,0.007556863846200672
0,0.007518959046580395
0,0.007290443134224262
0,0.007212081160337126
0,0.00720104852194002
0,0.007012576674941456
0,0.007027849569333368
0,0.007065005265585627
0,0.007190075321956334
0,0.0055969527061207665
0,0.005476910947986461
0,0.0060776316627108905
0,0.006199671509386921
0,0.006255153469622819
0,0.006580766051042043
0,0.00649272317803308
0,0.006434451843056074
0,0.006242445303479341
0,0.005606201209041897
0,0.005993503408977516
0,0.0056946491417683666
0,0.0056353692735966795
0,0.005631592149261321
0,0.005319162335017299
0,0.005293381876679086
0,0.005218080382923692
0,0.0055108655450110035
0,0.005382677409553687
0,0.005173474524530176
0,0.005164133911863245
0,0.005652594887006945
0,0.0049587192769910745
0,0.004867006915738718
0,0.0052516148664134045
0,0.005173396429632307
0,0.005392840706730677
0,0.005393187251419544
0,0.005386884052318035
0,0.005381242212507236
0,0.005449348322595259
0,0.005515462653152697
0,0.005653658625745267
0,0.005663884907745991
0,0.0054707499372088795
0,0.005508828739994186
0,0.005666067994131567
0,0.005938124295127827
0,0.006090183764762993
0,0.006262986634150853
0,0.006606095651439505
0,0.006293188796407364
0,0.006361465688725592
0,0.006364388028715339
0,0.005807158139394851
0,0.00585055760744594
0,0.005797608711705164
0,0.0058150543398199665
0,0.005799923800331134
0,0.0057884256033996166
0,0.0053718859088889015
0,0.00570291165253443
0,0.005693427044641624
0,0.005691758447101559
0,0.005732115857194857
0,0.005631107508811146
0,0.005998422149120217
0,0.005531271577270077
0,0.005263554200695937
0,0.005552608427361031
0,0.005046779183666142
0,0.005146352193742926
0,0.00514151742728303
0,0.004997900165742534
0,0.005507815636125753
0,0.005618451583051009
0,0.005570108834986233
0,0.006001771677490314
0,0.006171667568388335
0,0.006292493873953296
0,0.006330751272816175
0,0.005859269210761379
0,0.0056920534214930756
0,0.00617040816220914
